error,time,humidity,motor_speed_per_min,break_pad_slide,spm,motor_voltage,slide_voltage
0,5/14/2016 15:16,39,33,22,31,11,2
0,5/14/2016 15:16,39,33,22,32,11,2
0,5/14/2016 15:16,39,33,22,32,11,2
0,5/14/2016 15:17,39,33,22,32,11,2
0,5/14/2016 15:17,39,33,22,32,11,2
0,5/14/2016 15:17,39,33,22,31,11,2
0,5/14/2016 15:17,39,33,22,32,11,2
0,5/14/2016 15:17,39,33,22,32,11,2
0,5/14/2016 15:18,39,33,22,32,11,2
0,5/14/2016 15:18,39,33,22,32,11,2
0,5/14/2016 15:18,39,33,22,32,11,2
0,5/14/2016 15:18,39,33,22,32,11,2
0,5/14/2016 15:19,39,33,22,32,11,2
0,5/14/2016 15:19,39,33,22,32,11,2
0,5/14/2016 15:19,39,33,22,32,11,2
0,5/14/2016 15:19,39,33,22,31,11,2
0,5/14/2016 15:19,39,33,22,32,11,2
1,5/14/2016 15:20,39,340,33,0,32,11
0,5/14/2016 15:21,39,33,22,32,11,2
0,5/14/2016 15:21,39,33,22,32,11,2
0,5/14/2016 15:21,39,33,22,32,11,2
1,5/14/2016 15:22,39,340,33,0,32,11
0,5/14/2016 15:22,39,33,22,32,11,2
0,5/14/2016 15:22,39,33,22,32,11,2
0,5/14/2016 15:22,39,33,22,31,11,2
1,5/14/2016 15:23,39,33,22,31,11,1
1,5/14/2016 15:23,39,340,33,0,32,11
1,5/14/2016 15:23,39,340,33,0,32,11
0,5/14/2016 15:24,39,33,22,32,15,2
0,5/14/2016 15:24,39,33,22,32,11,2
0,5/14/2016 15:24,39,33,22,31,11,2
0,5/14/2016 15:24,39,33,22,31,11,2
0,5/14/2016 15:25,39,33,22,32,11,2
0,5/14/2016 15:25,39,33,22,31,11,2
0,5/14/2016 15:25,39,33,22,31,11,2
0,5/14/2016 15:25,39,33,22,32,11,2
0,5/14/2016 15:25,39,33,22,31,11,3
0,5/14/2016 15:26,39,33,22,32,11,2
0,5/14/2016 15:26,39,33,22,32,11,2
0,5/14/2016 15:26,39,33,22,32,11,2
0,5/14/2016 15:26,39,33,22,32,11,2
1,5/14/2016 15:26,39,33,22,32,11,1
1,5/14/2016 15:27,39,33,22,32,11,2
0,5/14/2016 15:27,39,33,22,32,11,2
0,5/14/2016 15:27,39,33,22,32,11,1
0,5/14/2016 15:28,39,33,22,32,11,1
0,5/14/2016 15:28,39,33,22,32,11,1
0,5/14/2016 15:28,39,33,22,32,11,1
0,5/14/2016 15:28,39,33,22,32,11,1
0,5/14/2016 15:28,39,33,22,32,11,1
0,5/14/2016 15:29,39,33,22,32,11,1
0,5/14/2016 15:29,39,33,22,32,11,1
0,5/14/2016 15:29,39,33,22,32,11,1
0,5/14/2016 15:29,39,33,22,32,11,1
0,5/14/2016 15:30,39,33,22,32,11,1
0,5/14/2016 15:30,39,33,22,31,11,2
0,5/14/2016 15:30,39,33,22,32,11,1
0,5/14/2016 15:30,39,33,22,31,11,2
0,5/14/2016 15:30,39,33,22,32,11,2
0,5/14/2016 15:31,39,33,22,32,11,1
0,5/14/2016 15:31,39,33,22,32,11,1
0,5/14/2016 15:31,39,33,22,31,11,2
0,5/14/2016 15:31,39,33,22,32,11,2
0,5/14/2016 15:32,39,33,22,32,11,2
0,5/14/2016 15:32,39,33,22,32,11,1
0,5/14/2016 15:32,39,33,22,32,11,2
0,5/14/2016 15:32,39,33,22,32,11,2
0,5/14/2016 15:32,39,33,22,32,11,2
0,5/14/2016 15:33,39,33,22,32,11,2
0,5/14/2016 15:33,39,33,22,32,11,2
0,5/14/2016 15:33,39,33,22,31,11,1
0,5/14/2016 15:33,39,33,22,32,11,2
0,5/14/2016 15:34,39,33,22,32,11,1
0,5/14/2016 15:34,39,33,22,32,11,2
0,5/14/2016 15:34,39,33,22,32,11,2
0,5/14/2016 15:34,39,33,22,32,11,2
0,5/14/2016 15:35,39,33,22,32,11,2
0,5/14/2016 15:35,39,33,22,32,11,1
0,5/14/2016 15:35,39,33,22,32,11,2
0,5/14/2016 15:35,39,33,22,32,11,2
0,5/14/2016 15:36,39,33,22,32,11,1
0,5/14/2016 15:36,39,33,22,32,11,2
0,5/14/2016 15:36,39,33,22,32,11,1
0,5/14/2016 15:36,39,33,22,32,11,2
0,5/14/2016 15:37,39,33,22,32,11,2
0,5/14/2016 15:37,39,33,22,32,11,2
0,5/14/2016 15:37,39,33,22,32,11,2
0,5/14/2016 15:37,39,33,22,33,11,1
0,5/14/2016 15:37,39,33,22,32,11,2
0,5/14/2016 15:38,39,33,22,32,11,2
0,5/14/2016 15:38,39,33,22,32,11,2
0,5/14/2016 15:38,39,33,22,32,11,2
0,5/14/2016 15:38,39,33,22,32,11,1
0,5/14/2016 15:38,39,33,22,32,11,2
0,5/14/2016 15:39,39,33,22,32,11,1
0,5/14/2016 15:39,39,33,22,31,11,1
0,5/14/2016 15:39,39,33,22,32,11,2
0,5/14/2016 15:40,39,33,22,32,11,2
0,5/14/2016 15:40,39,33,22,32,11,1
0,5/14/2016 15:41,39,33,22,32,11,2
0,5/14/2016 15:41,39,33,22,32,11,2
0,5/14/2016 15:42,39,33,22,32,11,1
0,5/14/2016 15:42,39,33,22,32,11,2
0,5/14/2016 15:43,39,33,22,32,11,1
0,5/14/2016 15:43,39,33,22,32,11,2
0,5/14/2016 15:43,39,33,22,32,11,2
0,5/14/2016 15:43,39,33,22,32,11,2
0,5/14/2016 15:43,39,33,22,32,11,2
1,5/14/2016 15:44,39,340,33,0,32,11
1,5/14/2016 15:44,39,340,33,0,32,11
0,5/14/2016 15:44,39,33,22,32,11,1
0,5/14/2016 15:44,39,33,22,31,11,2
0,5/14/2016 15:45,39,33,22,32,11,1
0,5/14/2016 15:45,39,33,22,32,11,2
0,5/14/2016 15:45,39,33,22,32,11,1
0,5/14/2016 15:45,39,33,22,32,11,2
0,5/14/2016 15:46,39,33,22,32,11,1
0,5/14/2016 15:46,39,33,22,32,11,2
0,5/14/2016 15:46,39,33,22,32,11,1
0,5/14/2016 15:46,39,33,22,31,11,2
0,5/14/2016 15:47,39,33,23,31,11,1
1,5/14/2016 15:47,39,33,23,32,11,1
1,5/14/2016 15:47,39,33,22,32,11,1
0,5/14/2016 15:48,39,33,23,31,11,1
0,5/14/2016 15:48,39,33,27,32,11,1
0,5/14/2016 15:48,39,33,27,32,11,1
1,5/14/2016 15:48,39,33,23,31,11,1
0,5/14/2016 15:48,39,33,23,32,11,1
0,5/14/2016 15:49,39,33,23,31,11,1
1,5/14/2016 15:49,39,33,22,32,11,1
1,5/14/2016 15:49,39,33,23,32,11,1
1,5/14/2016 15:49,39,33,24,32,11,1
0,5/14/2016 15:50,39,33,24,32,11,1
1,5/14/2016 15:50,39,33,24,32,11,1
1,5/14/2016 15:50,38,33,24,32,11,1
1,5/14/2016 15:51,38,33,24,31,13,1
1,5/14/2016 15:51,38,340,33,0,32,11
1,5/14/2016 15:51,38,340,33,0,31,11
1,5/14/2016 15:51,38,340,33,0,32,11
1,5/14/2016 15:51,38,340,33,0,31,15
1,5/14/2016 15:52,38,33,22,32,11,1
0,5/14/2016 15:52,38,33,24,31,11,1
1,5/14/2016 15:52,38,33,23,32,11,1
0,5/14/2016 15:52,38,33,23,32,11,1
1,5/14/2016 15:52,38,340,33,0,32,11
1,5/14/2016 15:52,38,340,33,0,32,11
1,5/14/2016 15:53,38,33,23,32,11,1
0,5/14/2016 15:53,38,33,23,31,11,1
1,5/14/2016 15:53,38,33,23,32,11,1
1,5/14/2016 15:54,38,33,23,32,11,1
1,5/14/2016 15:54,38,33,23,32,11,1
1,5/14/2016 15:54,38,33,23,32,11,1
1,5/14/2016 15:54,38,33,23,32,11,1
1,5/14/2016 15:55,38,33,22,31,11,1
0,5/14/2016 15:55,38,33,22,32,11,1
1,5/14/2016 15:55,38,33,23,32,11,1
1,5/14/2016 15:55,38,33,23,32,11,1
1,5/14/2016 15:55,38,33,24,32,11,1
1,5/14/2016 15:56,38,33,23,32,11,1
1,5/14/2016 15:56,38,33,23,31,11,1
1,5/14/2016 15:56,38,33,23,31,11,1
0,5/14/2016 15:56,38,33,23,31,11,1
0,5/14/2016 15:56,38,33,23,32,11,1
1,5/14/2016 15:57,38,340,33,0,32,11
1,5/14/2016 15:57,38,340,33,0,32,11
0,5/14/2016 15:57,38,33,23,32,11,1
0,5/14/2016 15:57,38,33,23,32,11,1
0,5/14/2016 15:57,38,33,23,32,11,1
1,5/14/2016 15:58,38,340,33,0,32,11
1,5/14/2016 15:58,38,340,33,0,32,11
1,5/14/2016 15:58,38,340,33,0,32,11
0,5/14/2016 15:58,38,33,23,32,11,1
0,5/14/2016 15:59,38,33,23,32,11,1
0,5/14/2016 15:59,38,33,23,32,11,1
0,5/14/2016 15:59,38,33,23,31,11,1
0,5/14/2016 15:59,38,33,23,32,11,1
0,5/14/2016 16:00,38,33,23,32,11,1
0,5/14/2016 16:00,38,33,23,32,11,1
0,5/14/2016 16:00,38,33,23,32,11,1
0,5/14/2016 16:00,38,33,23,32,11,1
0,5/14/2016 16:01,38,33,23,32,11,1
0,5/14/2016 16:01,38,33,23,32,11,1
0,5/14/2016 16:01,38,33,23,32,11,1
0,5/14/2016 16:01,38,33,23,32,11,1
0,5/14/2016 16:01,38,33,23,32,11,1
0,5/14/2016 16:02,38,33,23,32,11,1
0,5/14/2016 16:02,38,33,23,32,11,1
0,5/14/2016 16:02,38,33,23,32,11,1
0,5/14/2016 16:02,38,33,23,32,11,1
0,5/14/2016 16:03,38,33,23,32,11,1
0,5/14/2016 16:03,38,33,23,32,11,1
0,5/14/2016 16:03,38,33,23,32,11,1
0,5/14/2016 16:03,38,33,23,32,11,1
0,5/14/2016 16:03,38,33,23,32,11,1
1,5/14/2016 16:04,38,340,33,0,32,11
1,5/14/2016 16:04,38,340,33,0,32,11
0,5/14/2016 16:04,38,33,23,32,11,1
0,5/14/2016 16:05,38,33,23,32,11,1
0,5/14/2016 16:05,38,33,23,32,11,1
0,5/14/2016 16:05,38,33,23,32,11,1
0,5/14/2016 16:05,38,33,23,32,11,1
0,5/14/2016 16:05,38,33,23,32,11,1
0,5/14/2016 16:06,38,33,23,32,11,1
0,5/14/2016 16:06,38,33,23,31,11,1
0,5/14/2016 16:06,38,33,23,31,11,1
0,5/14/2016 16:06,38,33,23,32,11,1
0,5/14/2016 16:06,38,33,23,32,11,1
0,5/14/2016 16:07,38,33,23,32,11,1
1,5/14/2016 16:07,38,340,33,0,32,11
1,5/14/2016 16:07,38,340,33,0,32,11
1,5/14/2016 16:07,38,340,33,0,32,11
1,5/14/2016 16:07,38,340,33,0,32,22
0,5/14/2016 16:08,38,33,23,32,11,1
0,5/14/2016 16:08,38,33,23,32,11,1
0,5/14/2016 16:08,38,33,23,32,11,1
1,5/14/2016 16:08,38,340,33,0,32,11
1,5/14/2016 16:08,38,340,33,0,32,11
1,5/14/2016 16:09,38,340,33,0,32,11
0,5/14/2016 16:09,38,33,23,33,11,2
0,5/14/2016 16:09,38,33,23,32,11,2
0,5/14/2016 16:09,38,33,23,32,11,1
1,5/14/2016 16:09,38,340,33,0,32,13
1,5/14/2016 16:10,38,340,33,0,31,11
1,5/14/2016 16:10,38,340,33,0,32,11
0,5/14/2016 16:10,38,33,23,32,11,1
0,5/14/2016 16:10,38,33,23,32,11,1
0,5/14/2016 16:11,38,33,23,32,11,1
0,5/14/2016 16:11,38,33,23,32,11,1
0,5/14/2016 16:11,38,33,23,32,11,1
0,5/14/2016 16:11,38,33,23,32,11,1
0,5/14/2016 16:11,38,33,23,32,11,1
0,5/14/2016 16:12,38,33,23,31,11,2
0,5/14/2016 16:12,38,33,23,32,11,2
0,5/14/2016 16:12,38,33,23,32,11,2
0,5/14/2016 16:12,38,33,23,32,11,1
0,5/14/2016 16:12,38,33,23,32,11,2
0,5/14/2016 16:13,38,33,23,32,11,2
0,5/14/2016 16:13,38,33,23,33,11,1
0,5/14/2016 16:13,38,33,23,32,11,2
0,5/14/2016 16:13,38,33,23,32,11,2
0,5/14/2016 16:14,38,33,23,32,11,2
0,5/14/2016 16:14,38,33,23,32,11,2
1,5/14/2016 16:14,38,340,33,0,32,11
1,5/14/2016 16:14,38,340,33,0,32,11
1,5/14/2016 16:14,38,340,33,0,31,11
0,5/14/2016 16:15,38,33,23,32,11,2
0,5/14/2016 16:15,38,33,23,32,11,1
0,5/14/2016 16:15,38,33,23,31,11,2
0,5/14/2016 16:16,38,33,23,32,11,1
0,5/14/2016 16:16,38,33,23,32,11,2
0,5/14/2016 16:16,38,33,23,32,11,1
0,5/14/2016 16:16,38,33,23,32,11,2
0,5/14/2016 16:16,38,33,23,32,11,1
0,5/14/2016 16:17,38,33,23,32,11,2
0,5/14/2016 16:17,38,33,23,32,11,2
0,5/14/2016 16:17,38,33,23,33,11,2
0,5/14/2016 16:17,38,33,23,32,11,1
0,5/14/2016 16:18,38,33,23,32,11,2
0,5/14/2016 16:18,38,33,23,32,11,1
0,5/14/2016 16:18,38,33,23,32,11,1
0,5/14/2016 16:18,38,33,23,32,11,2
0,5/14/2016 16:19,38,33,23,32,11,2
0,5/14/2016 16:19,38,33,23,31,11,2
0,5/14/2016 16:19,38,33,23,32,11,1
0,5/14/2016 16:19,38,33,23,32,11,2
0,5/14/2016 16:20,38,33,23,31,11,1
0,5/14/2016 16:20,38,33,23,32,11,2
0,5/14/2016 16:20,38,33,23,32,11,2
0,5/14/2016 16:20,38,33,23,32,11,1
0,5/14/2016 16:20,38,33,23,32,11,2
0,5/14/2016 16:20,38,33,23,32,11,1
1,5/14/2016 16:21,38,340,33,0,32,11
1,5/14/2016 16:21,38,340,33,0,32,11
1,5/14/2016 16:21,38,340,33,0,32,11
1,5/14/2016 16:21,38,340,33,0,32,11
1,5/14/2016 16:21,38,340,33,0,32,11
1,5/14/2016 16:22,38,340,33,0,32,11
1,5/14/2016 16:22,38,340,33,0,32,11
1,5/14/2016 16:22,38,340,33,0,32,11
1,5/14/2016 16:22,38,340,33,0,32,11
1,5/14/2016 16:22,38,340,33,0,32,11
1,5/14/2016 16:23,38,340,33,0,32,11
1,5/14/2016 16:23,38,340,33,0,32,11
1,5/14/2016 16:23,38,340,33,0,32,11
1,5/14/2016 16:23,38,340,33,0,32,11
1,5/14/2016 16:23,38,340,33,0,32,11
0,5/14/2016 16:24,38,33,23,32,11,2
0,5/14/2016 16:24,38,33,23,32,11,1
0,5/14/2016 16:24,38,33,23,31,11,2
0,5/14/2016 16:24,38,33,23,32,11,1
0,5/14/2016 16:25,38,33,23,32,11,2
0,5/14/2016 16:25,38,33,23,32,11,2
0,5/14/2016 16:25,38,33,23,32,11,1
0,5/14/2016 16:25,38,33,23,32,11,2
0,5/14/2016 16:25,38,33,23,32,11,2
0,5/14/2016 16:26,38,33,23,32,11,2
0,5/14/2016 16:26,38,33,23,32,11,2
0,5/14/2016 16:26,38,33,23,32,11,1
0,5/14/2016 16:26,38,33,23,32,11,2
0,5/14/2016 16:26,38,33,23,32,11,1
0,5/14/2016 16:27,38,33,23,32,11,2
0,5/14/2016 16:27,38,33,23,32,11,1
0,5/14/2016 16:27,38,33,23,32,11,2
1,5/14/2016 16:28,38,340,33,0,32,11
1,5/14/2016 16:28,38,340,33,0,32,11
0,5/14/2016 16:28,38,33,23,32,11,2
0,5/14/2016 16:28,38,33,23,32,11,2
0,5/14/2016 16:29,38,33,23,31,11,2
0,5/14/2016 16:29,38,33,23,32,11,2
0,5/14/2016 16:29,38,33,23,33,11,2
1,5/14/2016 16:29,38,340,33,0,32,11
1,5/14/2016 16:29,38,340,33,0,32,11
0,5/14/2016 16:30,38,33,23,32,11,1
0,5/14/2016 16:30,38,33,23,32,11,2
0,5/14/2016 16:30,38,33,23,32,11,2
0,5/14/2016 16:31,38,33,23,32,11,2
0,5/14/2016 16:31,38,33,23,32,11,1
0,5/14/2016 16:31,38,33,23,33,11,2
0,5/14/2016 16:31,38,33,23,32,11,1
1,5/14/2016 16:32,38,33,23,32,11,41
1,5/14/2016 16:32,38,33,23,32,11,46
1,5/14/2016 16:32,38,33,23,31,11,1
1,5/14/2016 16:33,38,33,23,32,11,45
1,5/14/2016 16:33,38,33,23,32,11,46
0,5/14/2016 16:33,38,33,23,32,11,1
0,5/14/2016 16:33,38,33,23,32,11,1
0,5/14/2016 16:34,38,33,23,32,11,1
0,5/14/2016 16:34,38,33,23,32,11,1
0,5/14/2016 16:34,38,33,23,32,11,1
0,5/14/2016 16:34,38,33,23,32,11,1
0,5/14/2016 16:34,38,33,23,32,11,1
0,5/14/2016 16:35,38,33,23,32,11,1
0,5/14/2016 16:35,38,33,23,32,11,1
0,5/14/2016 16:35,38,33,23,32,11,1
0,5/14/2016 16:35,38,33,23,32,11,1
0,5/14/2016 16:36,38,33,23,32,11,1
0,5/14/2016 16:36,38,33,23,32,11,1
0,5/14/2016 16:36,38,33,23,32,11,1
0,5/14/2016 16:36,38,33,23,32,11,1
0,5/14/2016 16:36,38,33,23,32,11,1
0,5/14/2016 16:37,38,33,23,32,11,1
0,5/14/2016 16:37,38,33,23,32,11,1
0,5/14/2016 16:37,38,33,23,32,11,1
0,5/14/2016 16:37,38,33,23,32,11,1
0,5/14/2016 16:38,38,33,23,32,11,1
0,5/14/2016 16:38,38,33,23,32,11,1
0,5/14/2016 16:38,38,33,23,32,11,1
0,5/14/2016 16:38,38,33,23,32,11,1
0,5/14/2016 16:38,38,33,23,32,11,1
0,5/14/2016 16:38,38,33,23,32,11,1
0,5/14/2016 16:39,38,33,23,32,11,1
0,5/14/2016 16:39,38,33,23,32,11,1
0,5/14/2016 16:39,38,33,23,32,11,1
0,5/14/2016 16:39,38,33,23,32,11,1
0,5/14/2016 16:39,38,33,23,31,11,1
0,5/14/2016 16:40,38,33,23,32,11,1
0,5/14/2016 16:40,38,33,23,32,11,1
0,5/14/2016 16:40,38,33,23,32,11,1
0,5/14/2016 16:40,38,33,23,32,11,1
0,5/14/2016 16:40,38,33,23,32,11,1
0,5/14/2016 16:41,38,33,23,33,11,1
0,5/14/2016 16:41,38,33,23,32,11,1
0,5/14/2016 16:41,38,33,23,32,11,1
0,5/14/2016 16:41,38,33,23,32,11,1
0,5/14/2016 16:41,38,33,23,32,11,1
0,5/14/2016 16:41,38,33,23,32,11,1
0,5/14/2016 16:42,38,33,23,32,11,1
0,5/14/2016 16:42,38,33,23,32,11,1
0,5/14/2016 16:42,38,33,23,32,11,1
0,5/14/2016 16:42,38,33,23,32,11,1
0,5/14/2016 16:42,38,33,23,32,11,1
0,5/14/2016 16:42,38,33,23,32,11,1
0,5/14/2016 16:43,37,33,23,32,11,1
0,5/14/2016 16:43,37,33,23,32,11,1
0,5/14/2016 16:43,37,33,23,32,11,1
0,5/14/2016 16:43,38,33,23,32,11,1
0,5/14/2016 16:43,38,33,23,32,11,1
0,5/14/2016 16:44,38,33,23,32,11,1
0,5/14/2016 16:44,37,33,23,32,11,1
0,5/14/2016 16:44,37,33,23,32,11,1
0,5/14/2016 16:45,37,33,23,32,11,1
0,5/14/2016 16:45,38,33,23,32,11,1
0,5/14/2016 16:45,37,33,23,32,11,1
0,5/14/2016 16:45,37,33,23,32,11,1
0,5/14/2016 16:45,37,33,23,32,11,1
0,5/14/2016 16:46,37,33,23,32,11,1
0,5/14/2016 16:46,37,33,23,32,11,1
0,5/14/2016 16:46,37,33,23,32,11,1
0,5/14/2016 16:46,37,33,23,32,11,1
0,5/14/2016 16:46,37,33,23,32,11,1
0,5/14/2016 16:47,37,33,23,32,11,1
0,5/14/2016 16:47,37,33,23,32,11,1
0,5/14/2016 16:47,37,33,23,32,11,1
0,5/14/2016 16:47,37,33,23,32,11,1
0,5/14/2016 16:48,37,33,23,32,11,1
0,5/14/2016 16:48,37,33,23,32,11,1
0,5/14/2016 16:48,37,33,23,32,0,1
0,5/14/2016 8:10,49,0,0,6,15,3
0,5/14/2016 8:10,49,0,0,28,17,3
0,5/14/2016 8:10,49,0,0,32,15,3
0,5/14/2016 8:11,49,0,0,35,13,3
0,5/14/2016 8:11,49,0,0,35,12,3
0,5/14/2016 8:11,49,0,0,36,12,3
0,5/14/2016 8:11,49,0,0,36,12,3
0,5/14/2016 8:11,49,0,0,37,12,3
0,5/14/2016 8:12,49,0,0,36,12,3
0,5/14/2016 8:12,49,0,0,37,11,3
0,5/14/2016 8:12,49,0,0,37,11,3
0,5/14/2016 8:12,49,0,0,37,11,4
0,5/14/2016 8:12,49,0,0,37,11,3
0,5/14/2016 8:13,49,0,0,37,11,4
0,5/14/2016 8:13,49,0,0,37,11,3
1,5/14/2016 8:13,49,0,0,0,36,11
1,5/14/2016 8:13,49,0,0,0,37,12
1,5/14/2016 8:14,49,0,0,0,37,11
1,5/14/2016 8:14,49,0,0,0,37,11
1,5/14/2016 8:14,49,0,0,0,37,11
1,5/14/2016 8:14,49,0,0,0,37,11
1,5/14/2016 8:14,49,0,0,0,36,11
1,5/14/2016 8:14,49,0,0,0,37,11
1,5/14/2016 8:15,49,0,0,0,37,11
1,5/14/2016 8:15,49,0,0,0,37,11
1,5/14/2016 8:15,49,0,0,0,37,11
1,5/14/2016 8:15,49,0,0,0,36,11
1,5/14/2016 8:15,49,0,0,0,37,11
1,5/14/2016 8:15,49,0,0,0,36,11
1,5/14/2016 8:16,49,0,0,0,37,11
1,5/14/2016 8:16,49,0,0,0,37,11
1,5/14/2016 8:16,49,0,0,0,37,11
1,5/14/2016 8:16,49,0,0,0,37,11
1,5/14/2016 8:16,49,0,0,0,37,11
1,5/14/2016 8:16,49,0,0,0,37,11
1,5/14/2016 8:17,49,0,0,0,37,11
1,5/14/2016 8:17,49,0,0,0,37,11
1,5/14/2016 8:17,49,0,0,0,37,11
1,5/14/2016 8:17,49,0,0,0,37,11
1,5/14/2016 8:17,49,0,0,0,37,11
1,5/14/2016 8:18,49,0,0,0,37,12
1,5/14/2016 8:18,49,0,0,0,36,11
1,5/14/2016 8:18,49,0,0,0,37,11
1,5/14/2016 8:18,49,0,0,0,37,11
1,5/14/2016 8:18,49,0,0,0,37,11
1,5/14/2016 8:18,49,0,0,0,37,11
1,5/14/2016 8:19,49,0,0,0,37,11
1,5/14/2016 8:19,49,0,0,0,37,11
1,5/14/2016 8:19,49,0,0,0,37,11
1,5/14/2016 8:19,49,0,0,0,37,11
1,5/14/2016 8:19,49,0,0,0,37,11
1,5/14/2016 8:19,49,0,0,0,37,11
1,5/14/2016 8:20,49,0,0,0,37,11
1,5/14/2016 8:20,49,0,0,0,37,11
1,5/14/2016 8:20,49,0,0,0,36,11
1,5/14/2016 8:20,48,0,0,0,37,11
1,5/14/2016 8:20,48,0,0,0,37,11
1,5/14/2016 8:20,48,0,0,0,37,11
1,5/14/2016 8:21,48,0,0,0,37,11
1,5/14/2016 8:21,48,0,0,0,37,11
1,5/14/2016 8:21,48,0,0,0,37,11
1,5/14/2016 8:21,48,0,0,0,37,11
1,5/14/2016 8:21,48,0,0,0,36,11
1,5/14/2016 8:21,48,0,0,0,33,11
1,5/14/2016 8:22,48,0,0,0,31,11
1,5/14/2016 8:22,48,0,0,0,28,11
1,5/14/2016 8:22,48,0,0,0,25,11
1,5/14/2016 8:22,48,0,0,0,23,10
1,5/14/2016 8:22,48,0,0,0,21,11
1,5/14/2016 8:22,48,0,0,0,20,11
1,5/14/2016 8:23,48,0,0,0,18,11
1,5/14/2016 8:23,48,0,0,0,19,11
1,5/14/2016 8:23,48,0,0,0,18,11
1,5/14/2016 8:23,48,0,0,0,17,11
1,5/14/2016 8:23,48,0,0,0,17,12
1,5/14/2016 8:23,48,0,0,0,18,12
1,5/14/2016 8:24,48,0,0,0,17,12
1,5/14/2016 8:24,48,0,0,0,17,12
1,5/14/2016 8:24,48,0,0,0,18,12
1,5/14/2016 8:24,48,0,0,0,17,12
1,5/14/2016 8:25,48,0,0,16,12,1
1,5/14/2016 8:25,48,0,0,17,12,1
1,5/14/2016 8:25,48,0,0,17,12,1
1,5/14/2016 8:26,48,0,0,18,12,1
1,5/14/2016 8:26,48,0,0,17,12,1
1,5/14/2016 8:26,48,0,0,18,12,1
1,5/14/2016 8:26,48,0,0,17,12,1
1,5/14/2016 8:26,48,0,0,18,12,1
1,5/14/2016 8:26,48,0,0,17,12,1
1,5/14/2016 8:27,48,0,0,17,12,1
1,5/14/2016 8:27,48,0,0,17,12,1
1,5/14/2016 8:27,48,0,0,17,12,1
1,5/14/2016 8:27,48,0,0,17,12,1
1,5/14/2016 8:27,48,0,0,17,12,1
1,5/14/2016 8:27,48,0,0,17,12,1
1,5/14/2016 8:28,48,0,0,18,12,1
1,5/14/2016 8:28,48,0,0,17,12,1
1,5/14/2016 8:28,48,0,0,17,12,1
1,5/14/2016 8:28,48,0,0,17,12,1
1,5/14/2016 8:28,48,0,0,17,12,1
1,5/14/2016 8:29,48,0,0,17,12,1
1,5/14/2016 8:29,48,0,0,17,12,1
1,5/14/2016 8:29,48,0,0,17,12,1
1,5/14/2016 8:29,48,0,0,17,12,1
1,5/14/2016 8:29,48,0,0,17,12,1
1,5/14/2016 8:29,48,0,0,17,12,1
1,5/14/2016 8:30,48,0,0,17,12,1
1,5/14/2016 8:30,48,0,0,17,12,1
1,5/14/2016 8:30,48,0,0,17,12,1
1,5/14/2016 8:30,48,0,0,17,12,1
1,5/14/2016 8:30,48,0,0,17,12,1
1,5/14/2016 8:30,48,0,0,17,12,1
1,5/14/2016 8:31,48,0,0,17,12,1
1,5/14/2016 8:31,48,0,0,17,12,1
1,5/14/2016 8:31,48,0,0,16,12,1
1,5/14/2016 8:31,48,0,0,17,12,1
1,5/14/2016 8:31,48,0,0,17,12,1
1,5/14/2016 8:32,48,0,0,17,12,1
1,5/14/2016 8:32,48,0,0,17,12,1
1,5/14/2016 8:32,48,0,0,17,12,1
1,5/14/2016 8:32,48,0,0,17,12,1
1,5/14/2016 8:32,48,0,0,17,12,1
1,5/14/2016 8:32,48,0,0,17,12,1
1,5/14/2016 8:33,48,0,0,17,12,1
1,5/14/2016 8:33,48,0,0,17,12,1
1,5/14/2016 8:33,48,0,0,17,12,1
1,5/14/2016 8:33,48,0,0,17,12,1
1,5/14/2016 8:33,48,0,0,17,12,1
1,5/14/2016 8:33,48,0,0,17,12,1
1,5/14/2016 8:34,48,0,0,17,12,1
1,5/14/2016 8:34,48,0,0,17,12,1
1,5/14/2016 8:34,48,0,0,17,12,1
1,5/14/2016 8:34,48,0,0,17,12,1
1,5/14/2016 8:34,48,0,0,17,12,1
1,5/14/2016 8:35,48,0,0,17,12,1
1,5/14/2016 8:35,48,0,0,17,12,1
1,5/14/2016 8:35,48,0,0,17,12,1
1,5/14/2016 8:35,48,0,0,17,12,1
1,5/14/2016 8:35,48,0,0,17,12,1
1,5/14/2016 8:35,48,0,0,18,12,1
1,5/14/2016 8:36,48,0,0,17,12,1
1,5/14/2016 8:36,48,0,0,17,12,1
1,5/14/2016 8:36,48,0,0,17,12,1
1,5/14/2016 8:36,48,0,0,17,12,1
1,5/14/2016 8:36,48,0,0,17,12,1
1,5/14/2016 8:36,48,0,0,18,12,1
1,5/14/2016 8:37,48,0,0,17,12,1
1,5/14/2016 8:37,48,0,0,17,12,1
1,5/14/2016 8:37,48,0,0,17,12,1
1,5/14/2016 8:37,48,0,0,17,12,1
1,5/14/2016 8:37,48,0,0,17,12,1
1,5/14/2016 8:37,48,0,0,16,12,1
1,5/14/2016 8:38,48,0,0,17,12,1
1,5/14/2016 8:38,48,0,0,17,12,1
1,5/14/2016 8:38,48,0,0,18,12,1
1,5/14/2016 8:38,48,0,0,17,12,1
1,5/14/2016 8:38,48,0,0,17,12,1
1,5/14/2016 8:39,48,0,0,17,12,129
1,5/14/2016 8:39,48,0,0,17,12,45
1,5/14/2016 8:39,48,0,0,17,12,45
1,5/14/2016 8:39,48,0,0,17,12,43
