error,time,humidity,motor_speed_per_min,break_pad_slide,spm,motor_voltage,slide_voltage,P0004,,P0006,,P0007,,P000A,,P000C,,P000F,,P0016,,P0045,,P0048,,P0049,,P004A,,P004F,
0,5/12/2016 11:51,46,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.53,373,44,25.58,45,338,84,24.25,48,461,78
0,5/12/2016 11:51,45,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.53,373,44,25.58,45,338,84,24.25,48,461,78
0,5/12/2016 11:51,45,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.53,373,44,25.58,45,340,84,24.25,48,461,78
0,5/12/2016 11:52,45,29,19,28,14,2,16402,0,0,0,0,3,0,0,0,0,0,0,0,25.54,372,44,25.57,45,338,84,24.25,48,461,78
0,5/12/2016 11:52,45,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.54,370,44,25.58,45,333,84,24.25,48,461,78
0,5/12/2016 11:52,45,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.54,368,44,25.58,45,328,84,24.25,48,461,78
0,5/12/2016 11:52,45,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.55,370,44,25.59,45,328,83,24.25,48,461,78
0,5/12/2016 11:52,45,29,20,28,12,2,20530,0,0,0,0,2,0,0,0,0,0,0,0,25.55,370,44,25.59,45,328,83,24.25,48,461,78
0,5/12/2016 11:52,45,29,20,28,12,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.55,370,44,25.59,45,333,84,24.25,48,461,78
0,5/12/2016 11:53,45,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.57,368,44,25.6,45,333,84,24.25,48,461,78
0,5/12/2016 11:53,45,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.57,368,44,25.6,45,335,84,24.25,48,461,78
0,5/12/2016 11:53,45,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.58,370,44,25.6,45,333,97,24.25,48,461,78
0,5/12/2016 11:53,45,29,19,28,13,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.58,372,44,25.6,45,332,85,24.25,48,461,78
0,5/12/2016 11:53,45,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.59,370,44,25.6,45,332,85,24.25,48,461,78
0,5/12/2016 11:53,45,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.59,370,44,25.61,44,332,83,24.25,48,461,78
0,5/12/2016 11:54,45,29,20,28,11,2,20530,0,0,0,0,2,0,0,0,0,0,0,0,25.59,370,44,25.61,44,330,83,24.25,48,461,78
0,5/12/2016 11:54,45,29,20,29,12,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.6,368,44,25.61,44,330,83,24.25,48,461,78
0,5/12/2016 11:54,44,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.6,370,44,25.61,44,330,83,24.25,48,461,78
0,5/12/2016 11:54,44,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.61,370,44,25.63,44,328,83,24.25,48,461,78
0,5/12/2016 11:54,44,29,18,29,12,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,25.61,368,44,25.63,44,326,83,24.25,48,461,78
0,5/12/2016 11:55,44,29,19,29,12,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.61,370,44,25.63,44,326,83,24.25,48,461,78
0,5/12/2016 11:55,44,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.61,370,44,25.64,44,328,83,24.25,48,461,78
0,5/12/2016 11:55,44,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.61,370,44,25.64,44,328,83,24.25,48,461,78
0,5/12/2016 11:55,44,29,21,28,11,2,20530,0,0,0,0,2,0,0,0,0,0,0,0,25.63,372,44,25.64,44,328,83,24.25,48,461,78
0,5/12/2016 11:55,44,0,0,28,15,2,16498,0,0,0,0,2,0,0,0,0,0,0,0,25.63,372,44,25.65,44,333,83,24.25,48,461,78
0,5/12/2016 11:55,44,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.64,370,44,25.65,44,337,83,24.25,48,461,78
0,5/12/2016 11:56,44,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.64,370,44,25.65,44,335,83,24.25,48,461,78
0,5/12/2016 11:56,44,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.64,370,44,25.65,44,337,83,24.25,48,461,78
0,5/12/2016 11:56,44,0,0,28,12,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,25.64,370,44,25.65,44,337,83,24.25,48,461,78
0,5/12/2016 11:56,44,29,19,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.65,370,44,25.66,44,333,83,24.25,48,461,78
0,5/12/2016 11:56,44,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.65,372,44,25.66,44,333,83,24.25,48,461,78
0,5/12/2016 11:57,44,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.66,372,44,25.66,44,330,83,24.25,48,461,78
0,5/12/2016 11:57,44,29,21,28,11,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,25.66,372,44,25.66,44,328,83,24.25,48,461,78
0,5/12/2016 11:57,44,29,0,28,14,3,16498,0,0,0,0,35,0,0,0,0,0,0,0,25.67,370,44,25.67,44,326,83,24.25,48,461,78
0,5/12/2016 11:57,44,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.67,367,44,25.67,44,328,83,24.25,48,461,78
0,5/12/2016 11:57,44,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.67,370,44,25.67,44,330,83,24.25,48,461,78
0,5/12/2016 11:57,44,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.67,370,44,25.68,44,328,83,24.25,48,461,78
0,5/12/2016 11:58,44,29,19,28,12,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.67,370,44,25.68,44,330,83,24.25,48,461,78
0,5/12/2016 11:58,44,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.68,368,44,25.68,44,328,83,24.25,48,461,78
0,5/12/2016 11:58,44,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.69,368,44,25.69,44,332,83,24.25,48,461,78
0,5/12/2016 11:58,44,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.68,367,44,25.69,44,332,83,24.25,48,461,78
0,5/12/2016 11:58,44,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.69,367,44,25.69,44,332,83,24.25,48,461,78
0,5/12/2016 11:59,43,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.7,367,44,25.7,44,330,83,24.25,48,461,78
0,5/12/2016 11:59,43,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.7,367,44,25.7,44,328,83,24.25,48,461,78
0,5/12/2016 11:59,43,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.71,370,44,25.7,43,328,83,24.25,48,461,78
0,5/12/2016 12:00,43,0,0,28,13,2,16498,0,0,0,0,2,0,0,0,0,0,0,0,25.71,368,44,25.71,43,326,83,24.25,48,461,78
0,5/12/2016 12:00,42,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.71,367,44,25.71,43,326,83,24.25,48,461,78
0,5/12/2016 12:00,42,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.71,368,44,25.72,43,323,83,24.25,48,461,78
0,5/12/2016 12:00,42,0,0,29,15,2,16498,0,0,0,0,2,0,0,0,0,0,0,0,25.71,370,43,25.72,43,323,83,24.25,48,461,78
0,5/12/2016 12:00,42,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.71,370,44,25.72,43,323,83,24.25,48,461,78
0,5/12/2016 12:00,42,29,20,29,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.72,370,43,25.72,43,330,83,24.25,48,461,78
0,5/12/2016 12:01,42,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.72,368,43,25.72,43,333,83,24.25,48,461,78
0,5/12/2016 12:01,43,0,0,29,15,3,16498,0,0,0,0,2,0,0,0,0,0,0,0,25.72,368,44,25.72,43,335,83,24.25,48,461,78
0,5/12/2016 12:01,42,29,21,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.73,367,44,25.74,43,332,84,24.25,48,461,78
0,5/12/2016 12:02,43,29,20,28,12,3,20530,0,0,0,0,2,0,0,0,0,0,0,0,25.74,363,43,25.73,42,330,83,24.25,48,461,78
0,5/12/2016 12:02,43,29,20,28,12,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.74,363,43,25.73,42,330,83,24.25,48,461,78
0,5/12/2016 12:02,42,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.74,363,44,25.73,42,330,83,24.25,48,461,78
0,5/12/2016 12:02,42,29,18,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.74,367,43,25.73,42,330,83,24.25,48,461,78
0,5/12/2016 12:02,42,29,20,28,11,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,25.75,365,44,25.73,42,330,83,24.25,48,461,78
0,5/12/2016 12:02,42,0,0,28,15,2,16498,0,0,0,0,2,0,0,0,0,0,0,0,25.75,365,44,25.75,42,328,86,24.25,48,461,78
0,5/12/2016 12:03,42,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.75,361,44,25.75,42,328,95,24.25,48,461,78
0,5/12/2016 12:03,42,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.75,361,44,25.75,42,328,85,24.25,48,461,78
0,5/12/2016 12:03,42,0,0,28,14,2,20594,0,0,0,0,2,0,0,0,0,0,0,0,25.76,361,43,25.75,42,326,83,24.25,48,461,78
0,5/12/2016 12:03,42,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.76,361,43,25.75,42,326,83,24.25,48,461,78
0,5/12/2016 12:03,42,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.78,361,43,25.75,42,326,83,24.25,48,461,78
0,5/12/2016 12:03,41,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.78,361,41,25.75,42,326,83,24.25,48,461,78
0,5/12/2016 12:04,41,0,0,28,15,3,16498,0,0,0,0,2,0,0,0,0,0,0,0,25.78,359,43,25.76,42,320,83,24.25,48,461,78
0,5/12/2016 12:04,41,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.79,359,44,25.76,42,320,83,24.25,48,461,78
0,5/12/2016 12:04,41,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.79,359,44,25.76,42,320,83,24.25,48,461,78
0,5/12/2016 12:04,41,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.79,357,43,25.78,42,315,83,24.25,48,461,78
0,5/12/2016 12:04,42,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.8,358,44,25.79,41,313,86,24.25,48,461,78
0,5/12/2016 12:05,42,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.8,358,44,25.79,41,313,86,24.25,48,461,78
0,5/12/2016 12:05,42,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.8,358,43,25.79,41,311,83,24.25,48,461,78
0,5/12/2016 12:05,42,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.81,358,43,25.79,42,313,83,24.25,48,461,78
0,5/12/2016 12:05,42,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.81,358,43,25.8,41,315,83,24.25,48,461,78
0,5/12/2016 12:05,41,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.81,362,43,25.8,41,321,83,24.25,48,461,78
0,5/12/2016 12:05,41,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.81,362,43,25.81,41,323,83,24.25,48,461,78
0,5/12/2016 12:06,41,29,20,29,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.82,360,43,25.81,41,328,83,24.25,48,461,78
0,5/12/2016 12:06,41,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.83,360,44,25.81,41,328,91,24.25,48,461,78
0,5/12/2016 12:06,41,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.83,360,43,25.81,41,332,84,24.25,48,461,78
0,5/12/2016 12:06,41,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.83,360,43,25.82,41,335,83,24.25,48,461,78
0,5/12/2016 12:06,41,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.84,360,44,25.82,41,337,86,24.25,48,461,78
0,5/12/2016 12:07,41,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.84,360,44,25.83,41,337,91,24.25,48,461,78
0,5/12/2016 12:07,41,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.84,360,43,25.83,41,337,83,24.25,48,461,78
0,5/12/2016 12:07,41,29,20,29,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.84,360,43,25.84,41,337,83,24.25,48,461,78
1,5/12/2016 12:07,41,342,29,0,28,12,96,0,0,0,0,24640,0,0,0,0,0,0,203,25.84,360,43,25.84,41,337,83,24.25,48,461,78
1,5/12/2016 12:07,41,342,29,0,29,12,100,0,0,0,0,16448,0,0,0,0,0,0,15,25.84,360,43,25.84,41,335,83,24.25,48,461,78
1,5/12/2016 12:07,41,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,79,25.84,360,43,25.84,41,335,89,24.25,48,461,78
1,5/12/2016 12:08,41,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,11,25.84,360,43,25.84,41,333,83,24.25,48,461,78
1,5/12/2016 12:08,41,342,29,0,29,11,100,0,0,0,0,16448,0,0,0,0,0,0,194,25.89,364,44,25.84,41,333,83,24.25,48,461,78
1,5/12/2016 12:08,40,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,133,25.91,364,44,25.84,41,333,83,24.25,48,461,78
0,5/12/2016 12:08,41,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,362,43,25.84,41,333,83,24.25,48,461,78
0,5/12/2016 12:08,41,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.91,362,43,25.84,41,333,83,24.25,48,461,78
0,5/12/2016 12:08,41,29,20,29,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.91,362,44,25.89,41,328,83,24.25,48,461,78
0,5/12/2016 12:09,41,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,368,43,25.89,41,323,83,24.25,48,461,78
0,5/12/2016 12:09,41,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,368,42,25.9,41,323,83,24.25,48,461,78
0,5/12/2016 12:09,41,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,368,44,25.9,41,325,83,24.25,48,461,78
0,5/12/2016 12:09,41,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,366,44,25.9,40,325,83,24.25,48,461,78
0,5/12/2016 12:09,41,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,368,44,25.91,39,323,85,24.25,48,461,78
0,5/12/2016 12:10,41,29,20,29,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.91,366,44,25.91,39,323,85,24.25,48,461,78
0,5/12/2016 12:10,40,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.91,364,44,25.91,40,323,82,24.25,48,461,78
0,5/12/2016 12:10,40,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,364,44,25.93,40,321,91,24.25,48,461,78
0,5/12/2016 12:10,40,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,364,44,25.93,40,321,91,24.25,48,461,78
0,5/12/2016 12:10,40,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,364,44,25.93,40,321,91,24.25,48,461,78
0,5/12/2016 12:10,40,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,360,44,25.93,40,321,91,24.25,48,461,78
0,5/12/2016 12:11,40,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,360,44,25.93,40,321,91,24.25,48,461,78
0,5/12/2016 12:11,40,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.91,360,44,25.93,40,321,91,24.25,48,461,78
1,5/12/2016 12:11,40,29,20,28,11,1,20498,0,0,0,0,3,0,0,0,0,0,0,27,25.91,358,44,25.95,40,321,83,24.25,48,461,78
0,5/12/2016 12:11,40,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.91,358,44,25.96,40,320,83,24.25,48,461,78
0,5/12/2016 12:11,40,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.93,358,44,25.96,40,320,83,24.25,48,461,78
0,5/12/2016 12:11,40,29,0,29,14,3,16498,0,0,0,0,35,0,0,0,0,0,0,0,25.93,356,44,25.96,40,320,83,24.25,48,461,78
0,5/12/2016 12:12,40,29,19,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.93,358,44,25.96,40,320,83,24.25,48,461,78
0,5/12/2016 12:12,40,29,19,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.93,358,44,25.96,40,320,83,24.25,48,461,78
0,5/12/2016 12:12,40,29,19,28,12,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,25.93,358,44,25.98,40,318,83,24.25,48,461,78
0,5/12/2016 12:12,40,29,19,28,13,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.94,356,44,25.98,40,318,83,24.25,48,461,78
0,5/12/2016 12:12,40,29,19,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,25.94,356,44,25.98,40,318,83,24.25,48,461,78
0,5/12/2016 12:13,40,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.95,358,44,25.98,40,318,83,24.25,48,461,78
0,5/12/2016 12:13,40,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.97,358,44,25.99,40,316,85,24.25,48,461,78
0,5/12/2016 12:13,40,29,21,28,13,2,16402,0,0,0,0,3,0,0,0,0,0,0,0,25.97,358,44,26,40,316,83,24.25,48,461,78
0,5/12/2016 12:13,40,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.97,358,44,26,39,320,83,24.25,48,461,78
0,5/12/2016 12:13,40,29,21,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.98,358,43,26,39,318,83,24.25,48,461,78
0,5/12/2016 12:13,40,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.98,358,43,26,39,318,83,24.25,48,461,78
0,5/12/2016 12:14,40,0,0,28,15,3,20594,0,0,0,0,2,0,0,0,0,0,0,0,25.99,358,44,26,39,318,83,24.25,48,461,78
0,5/12/2016 12:14,40,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,25.99,358,44,26,39,318,83,24.25,48,461,78
0,5/12/2016 12:14,40,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26,360,44,26.03,40,313,83,24.25,48,461,78
0,5/12/2016 12:14,40,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26,360,44,26.03,40,311,83,24.25,48,461,78
0,5/12/2016 12:14,40,29,20,29,11,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,26,360,44,26.03,39,313,83,24.25,48,461,78
0,5/12/2016 12:15,40,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.01,358,44,26.04,39,315,83,24.25,48,461,78
0,5/12/2016 12:15,40,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.01,358,44,26.05,39,316,84,24.25,48,461,78
0,5/12/2016 12:15,40,29,20,29,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,26.01,358,44,26.05,39,315,92,24.25,48,461,78
0,5/12/2016 12:15,40,0,0,29,14,2,20594,0,0,0,0,2,0,0,0,0,0,0,0,26.02,358,43,26.06,39,316,83,24.25,48,461,78
0,5/12/2016 12:15,40,29,22,28,13,2,16402,0,0,0,0,3,0,0,0,0,0,0,0,26.02,359,44,26.06,39,316,83,24.25,48,461,78
0,5/12/2016 12:15,40,29,19,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.03,359,44,26.06,39,316,83,24.25,48,461,78
0,5/12/2016 12:16,40,29,21,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.03,359,44,26.06,39,315,83,24.25,48,461,78
0,5/12/2016 12:16,39,30,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.03,359,44,26.08,39,316,83,24.25,48,461,78
0,5/12/2016 12:16,39,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.04,359,44,26.08,39,316,83,24.25,48,461,78
0,5/12/2016 12:16,39,29,21,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.04,361,44,26.08,39,315,83,24.25,48,461,78
0,5/12/2016 12:16,39,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,26.04,361,44,26.08,39,315,80,24.25,48,461,78
1,5/12/2016 12:16,39,29,20,28,14,3,16402,0,0,0,0,3,0,0,0,0,0,0,27,26.05,361,44,26.08,39,313,91,24.25,48,461,78
1,5/12/2016 12:17,39,29,20,29,12,1,16402,0,0,0,0,3,0,0,0,0,0,0,27,26.05,361,44,26.08,39,313,84,24.25,48,461,78
0,5/12/2016 12:17,39,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.05,359,43,26.09,39,311,83,24.25,48,461,78
0,5/12/2016 12:17,39,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.06,359,44,26.1,39,310,83,24.25,48,461,78
0,5/12/2016 12:17,39,29,20,28,14,3,16402,0,0,0,0,3,0,0,0,0,0,0,0,26.06,359,44,26.1,37,310,83,24.25,48,461,78
0,5/12/2016 12:17,39,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.06,359,44,26.1,36,308,83,24.25,48,461,78
0,5/12/2016 12:18,39,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,26.08,359,44,26.11,38,308,83,24.25,48,461,78
0,5/12/2016 12:18,39,29,20,29,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,26.08,359,44,26.11,38,308,83,24.25,48,461,78
0,5/12/2016 12:18,39,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.08,359,43,26.12,38,310,83,24.25,48,461,78
0,5/12/2016 12:18,39,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.08,361,44,26.13,38,311,83,24.25,48,461,78
0,5/12/2016 12:18,39,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.09,361,44,26.13,38,311,83,24.25,48,461,78
0,5/12/2016 12:18,39,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.09,361,44,26.13,38,311,83,24.25,48,461,78
0,5/12/2016 12:19,39,29,19,29,11,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,26.09,363,44,26.13,38,311,83,24.25,48,461,78
0,5/12/2016 12:19,39,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,26.09,363,44,26.14,38,311,83,24.25,48,461,78
0,5/12/2016 12:19,39,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.1,361,44,26.15,38,313,84,24.25,48,461,78
0,5/12/2016 12:19,39,29,21,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.1,361,44,26.15,38,313,84,24.25,48,461,78
0,5/12/2016 12:20,39,29,21,28,12,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.1,359,44,26.15,38,313,83,24.25,48,461,78
0,5/12/2016 12:20,39,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.11,361,43,26.16,38,315,84,24.25,48,461,78
0,5/12/2016 12:20,39,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.11,363,44,26.16,38,316,84,24.25,48,461,78
0,5/12/2016 12:20,39,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.11,367,43,26.16,38,316,84,24.25,48,461,78
0,5/12/2016 12:20,39,29,19,28,12,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,26.11,369,44,26.17,38,316,84,24.25,48,461,78
0,5/12/2016 12:20,38,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,26.12,369,44,26.17,38,316,84,24.25,48,461,78
0,5/12/2016 12:21,39,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.13,370,44,26.18,38,316,83,24.25,48,461,78
0,5/12/2016 12:21,38,29,21,29,12,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,26.12,370,44,26.18,38,320,92,24.25,48,461,78
0,5/12/2016 12:21,38,29,19,28,13,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.13,370,44,26.18,38,320,92,24.25,48,461,78
0,5/12/2016 12:21,39,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.13,370,44,26.19,38,320,84,24.25,48,461,78
0,5/12/2016 12:21,39,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.14,370,44,26.19,38,321,84,24.25,48,461,78
0,5/12/2016 12:21,39,29,20,29,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,26.14,372,44,26.19,38,320,84,24.25,48,461,78
0,5/12/2016 12:22,38,0,0,28,13,3,20530,0,0,0,0,2,0,0,0,0,0,0,0,26.14,372,43,26.2,38,321,84,24.25,48,461,78
0,5/12/2016 12:22,38,29,20,29,12,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.14,374,44,26.2,38,320,84,24.25,48,461,78
0,5/12/2016 12:22,38,30,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.14,374,43,26.22,38,321,84,24.25,48,461,78
0,5/12/2016 12:22,38,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.14,374,43,26.22,38,321,84,24.25,48,461,78
0,5/12/2016 12:22,38,29,19,28,11,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,26.15,374,44,26.22,38,320,84,24.25,48,461,78
0,5/12/2016 12:23,38,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.15,376,43,26.23,38,318,84,24.25,48,461,78
0,5/12/2016 12:23,38,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,26.15,377,44,26.23,38,318,84,24.25,48,461,78
